-5.9042412,43.537433,16/11/2021 14:47:49
-5.9042358,43.5374637,16/11/2021 14:47:53
-5.9042318,43.5374943,16/11/2021 14:47:57
-5.9042298,43.5375259,16/11/2021 14:48:02
-5.9042257,43.5375526,16/11/2021 14:48:05
-5.9042318,43.537575,16/11/2021 14:48:08
-5.9042204,43.5375964,16/11/2021 14:48:11
-5.9042117,43.5376318,16/11/2021 14:48:14
-5.904205,43.5376634,16/11/2021 14:48:17
-5.9041922,43.5376936,16/11/2021 14:48:20
-5.9041842,43.5377257,16/11/2021 14:48:23
-5.9041433,43.5377315,16/11/2021 14:48:27
-5.9041191,43.5377631,16/11/2021 14:48:31
-5.9040889,43.5377835,16/11/2021 14:48:35
-5.9040568,43.537784,16/11/2021 14:48:39
-5.9040199,43.5377816,16/11/2021 14:48:44
-5.9039897,43.5377884,16/11/2021 14:48:48
-5.9039555,43.5377889,16/11/2021 14:48:52
-5.9039327,43.5377762,16/11/2021 14:48:56
-5.9039133,43.5377645,16/11/2021 14:49:01
-5.8575061,43.3590398,17/11/2021 17:29:20
-5.8575141,43.3590212,17/11/2021 17:29:24
-5.8575155,43.3590047,17/11/2021 17:29:28
-5.8575201,43.3589847,17/11/2021 17:29:32
-5.8575282,43.35897,17/11/2021 17:29:36
-5.8575356,43.3589496,17/11/2021 17:29:40
-5.8575369,43.3589301,17/11/2021 17:29:44
-5.8575389,43.3589076,17/11/2021 17:29:48
-5.857543,43.3588869,17/11/2021 17:29:52
-5.8575484,43.3588693,17/11/2021 17:29:56
-5.8575511,43.3588537,17/11/2021 17:30:00
-5.857533,43.3588332,17/11/2021 17:30:04
-5.8575377,43.3588162,17/11/2021 17:30:09
-5.857537,43.3587903,17/11/2021 17:30:14
-5.8575343,43.3587626,17/11/2021 17:30:19
-5.8575263,43.3587392,17/11/2021 17:30:24
-5.8575122,43.3587065,17/11/2021 17:30:29
-5.8574646,43.358706,17/11/2021 17:30:34
-5.8574183,43.358705,17/11/2021 17:30:39
-5.8573787,43.358705,17/11/2021 17:30:44
-5.8573405,43.3586967,17/11/2021 17:30:49
-5.857307,43.358686,17/11/2021 17:30:54
