-5.9095463,43.5337667,13/11/2021 15:25:10
-5.9095771,43.5337861,13/11/2021 15:25:16
-5.9096013,43.5338085,13/11/2021 15:25:20
-5.9096194,43.5338221,13/11/2021 15:25:24
-5.9096415,43.5338435,13/11/2021 15:25:28
-5.9096817,43.5338678,13/11/2021 15:25:32
-5.9097361,43.5338872,13/11/2021 15:25:36
-5.9097924,43.5339076,13/11/2021 15:25:40
-5.9098474,43.5339261,13/11/2021 15:25:45
-5.909895,43.5339465,13/11/2021 15:25:50
-5.9099519,43.533965,13/11/2021 15:25:55
-5.9100167,43.5339876,13/11/2021 15:26:00
-5.9100723,43.534008,13/11/2021 15:26:04
-5.9101355,43.5340347,13/11/2021 15:26:09
-5.9101844,43.5340658,13/11/2021 15:26:14
-5.91023,43.5340974,13/11/2021 15:26:19
-5.9102611,43.5341405,13/11/2021 15:26:24
-5.9103,43.5341799,13/11/2021 15:26:29
-5.910333,43.5342194,13/11/2021 15:26:34
-5.9103634,43.5342485,13/11/2021 15:26:39
-5.9103755,43.5342844,13/11/2021 15:26:43
-5.9103761,43.5343136,13/11/2021 15:26:49
-5.910361,43.5343413,13/11/2021 15:26:55
-5.911848,43.531753,14/11/2021 12:00:39
-5.9118305,43.5317423,14/11/2021 12:00:44
-5.9118135,43.5317317,14/11/2021 12:00:48
-5.9117954,43.531721,14/11/2021 12:00:52
-5.9117699,43.5317117,14/11/2021 12:00:57
-5.9117504,43.5317093,14/11/2021 12:01:02
-5.9117162,43.5317239,14/11/2021 12:01:07
-5.9116767,43.531737,14/11/2021 12:01:11
-5.9116378,43.5317511,14/11/2021 12:01:16
-5.9115978,43.5317258,14/11/2021 12:01:20
-5.9115569,43.531717,14/11/2021 12:01:24
-5.9115234,43.5317107,14/11/2021 12:01:28
-5.9114892,43.5317073,14/11/2021 12:01:32
-5.9114536,43.5317034,14/11/2021 12:01:36
-5.9114282,43.5317005,14/11/2021 12:01:40
-5.9113966,43.5316937,14/11/2021 12:01:43
-5.9113743,43.5316879,14/11/2021 12:01:48
-5.9113421,43.531686,14/11/2021 12:01:52
-5.9113086,43.5316962,14/11/2021 12:01:56
-5.9112764,43.5317103,14/11/2021 12:02:00
-5.9112483,43.5317234,14/11/2021 12:02:04
-5.9112188,43.531737,14/11/2021 12:02:07
-5.9111846,43.5317521,14/11/2021 12:02:10
-5.9111638,43.5317676,14/11/2021 12:02:13
-5.9111443,43.5317837,14/11/2021 12:02:16
-5.9111192,43.5317984,14/11/2021 12:02:20
-5.9110904,43.5318154,14/11/2021 12:02:24
-5.9110575,43.5318261,14/11/2021 12:02:28
-5.9110761,43.5318405,14/11/2021 12:02:32
-5.91105,43.5318599,14/11/2021 12:02:36
-5.9110158,43.5318658,14/11/2021 12:02:40
-5.9109843,43.5318881,14/11/2021 12:02:45
-5.9109481,43.5318983,14/11/2021 12:02:49
-5.9109206,43.5319115,14/11/2021 12:02:52
-5.910889,43.5318983,14/11/2021 12:02:56
-5.9108461,43.5319032,14/11/2021 12:02:59
-5.9108093,43.5319173,14/11/2021 12:03:02
-5.9107844,43.5319309,14/11/2021 12:03:06
-5.9107529,43.5319435,14/11/2021 12:03:10
-5.9107167,43.5319547,14/11/2021 12:03:14
-5.9106845,43.531963,14/11/2021 12:03:18
-5.9106667,43.5319826,14/11/2021 12:03:22
-5.9106633,43.5320074,14/11/2021 12:03:25
-5.9106452,43.5320283,14/11/2021 12:03:28
-5.9106198,43.5320449,14/11/2021 12:03:32
-5.910599,43.5320619,14/11/2021 12:03:35
-5.9106003,43.5320862,14/11/2021 12:03:38
-5.910611,43.5321042,14/11/2021 12:03:41
-5.9105896,43.532127,14/11/2021 12:03:44
-5.9105607,43.5321445,14/11/2021 12:03:48
-5.910542,43.5321747,14/11/2021 12:03:54
-5.9105218,43.5321981,14/11/2021 12:03:59
-5.9104963,43.5322195,14/11/2021 12:04:05
-5.9104635,43.5322375,14/11/2021 12:04:09
-5.910436,43.5322613,14/11/2021 12:04:14
-5.9104136,43.532281,14/11/2021 12:04:18
-5.9104042,43.5323083,14/11/2021 12:04:23
-5.910417,43.5323316,14/11/2021 12:04:28
-5.9104458,43.5323428,14/11/2021 12:04:33
-5.9104753,43.5323452,14/11/2021 12:04:38
-5.9064101,43.5374446,16/11/2021 14:44:42
-5.9064074,43.5374752,16/11/2021 14:44:48
-5.9064014,43.5375097,16/11/2021 14:44:53
-5.9063886,43.5375408,16/11/2021 14:44:57
-5.9063658,43.5375758,16/11/2021 14:45:02
-5.9063142,43.5375826,16/11/2021 14:45:07
-5.9062545,43.5375855,16/11/2021 14:45:12
-5.9061996,43.5375811,16/11/2021 14:45:18
-5.9061432,43.5375773,16/11/2021 14:45:22
-5.9060837,43.5375779,16/11/2021 14:45:27
-5.9060279,43.5375802,16/11/2021 14:45:32
-5.9059735,43.5375828,16/11/2021 14:45:37
-5.9059192,43.5375892,16/11/2021 14:45:41
-5.9058575,43.5375853,16/11/2021 14:45:46
-5.9057998,43.5375863,16/11/2021 14:45:51
-5.9057455,43.5375838,16/11/2021 14:45:56
-5.9056878,43.5375799,16/11/2021 14:46:00
-5.9056329,43.5375751,16/11/2021 14:46:04
-5.9055759,43.537577,16/11/2021 14:46:10
-5.9055216,43.5375775,16/11/2021 14:46:14
-5.9054776,43.5375804,16/11/2021 14:46:20
-5.9054307,43.5375804,16/11/2021 14:46:25
-5.9053784,43.5375736,16/11/2021 14:46:30
-5.905318,43.537575,16/11/2021 14:46:35
-5.9052684,43.5375925,16/11/2021 14:46:40
-5.9052295,43.537593,16/11/2021 14:46:44
-5.9051945,43.5375765,16/11/2021 14:46:48
-5.9051603,43.5375697,16/11/2021 14:46:52
-5.9051254,43.5375711,16/11/2021 14:46:56
-5.9050905,43.5375711,16/11/2021 14:47:00
-5.9050456,43.5375658,16/11/2021 14:47:04
-5.9050014,43.5375609,16/11/2021 14:47:08
-5.9049698,43.5375556,16/11/2021 14:47:12
-5.9049269,43.537557,16/11/2021 14:47:16
-5.9048894,43.537558,16/11/2021 14:47:20
-5.9048572,43.5375561,16/11/2021 14:47:24
-5.904827,43.5375546,16/11/2021 14:47:28
-5.9047908,43.5375561,16/11/2021 14:47:32
-5.9047579,43.5375575,16/11/2021 14:47:36
-5.904715,43.5375568,16/11/2021 14:47:40
-5.9046728,43.5375621,16/11/2021 14:47:42
-5.9046305,43.537565,16/11/2021 14:47:44
-5.9045923,43.5375636,16/11/2021 14:47:46
-5.9045541,43.5375646,16/11/2021 14:47:48
-5.9045236,43.5375593,16/11/2021 14:47:50
-5.9044834,43.5375593,16/11/2021 14:47:53
-5.9044478,43.5375603,16/11/2021 14:47:56
-5.9044043,43.5375579,16/11/2021 14:47:58
-5.9043634,43.5375652,16/11/2021 14:48:02
